PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
sheame01,Merv,Shea,1934,439,1197,105,263,39,7,5,0.219715957,115,8,189,145,12,N
westsa01,Sam,West,1934,1753,6148,934,1838,347,101,75,0.298959011,838,53,696,540,17,Y
averiea01,Earl,Averill,1935,1668,6353,1224,2019,401,128,238,0.317802613,1164,70,774,518,14,Y
bartedi01,Dick,Bartell,1935,2016,7629,1130,2165,442,71,79,0.283785555,710,109,748,627,19,Y
bergewa01,Wally,Berger,1935,1350,5163,809,1550,299,59,242,0.300213054,898,36,435,694,14,Y
browncl01,Clint,Brown,1935,437,457,42,91,17,3,2,0.199124726,46,1,45,55,15,N
campbbr01,Bruce,Campbell,1935,1360,4762,759,1382,295,87,106,0.290214196,766,53,548,584,14,N
cronijo01,Joe,Cronin,1935,2124,7579,1233,2285,515,118,170,0.301490962,1424,87,1059,700,20,Y
davissp01,Spud,Davis,1935,1458,4255,388,1312,244,22,77,0.308343126,647,6,386,326,18,Y
frencla01,Larry,French,1935,570,1057,83,199,27,5,1,0.188268685,84,3,48,210,15,N
gelbech01,Charlie,Gelbert,1935,876,2869,398,766,169,43,17,0.266991983,350,34,290,245,11,Y
haywora01,Ray,Hayworth,1935,699,2062,220,546,92,16,5,0.264791465,238,2,198,188,17,N
hildeor01,Oral,Hildebrand,1935,259,513,43,96,13,3,0,0.187134503,50,0,18,47,10,N
hubbeca01,Carl,Hubbell,1935,535,1288,95,246,30,2,4,0.190993789,101,1,33,172,16,Y
laryly01,Lyn,Lary,1935,1302,4603,805,1239,247,56,38,0.269172279,526,162,705,470,16,N
lawsoro01,Roxie,Lawson,1935,209,283,26,49,5,3,0,0.173144876,17,0,12,57,10,N
martipe01,Pepper,Martin,1935,1189,4117,754,1227,270,75,59,0.298032548,501,146,369,438,13,Y
mcnaier01,Eric,McNair,1935,1251,4519,592,1240,229,29,82,0.27439699,633,59,261,328,15,N
moorejo02,Jo-Jo,Moore,1935,1335,5427,809,1615,258,53,79,0.297586143,513,46,348,247,12,Y
suhrgu01,Gus,Suhr,1935,1435,5176,714,1446,288,114,84,0.279366306,818,53,718,433,12,Y
warstra01,Rabbit,Warstler,1935,1205,4088,431,935,133,36,11,0.2287182,332,42,405,414,13,N
weaveji01,Jim,Weaver,1935,189,289,11,30,3,1,0,0.103806228,11,0,15,120,10,N
almadme01,Mel,Almada,1936,646,2483,363,706,107,27,15,0.284333468,197,56,214,150,10,N
applepe01,Pete,Appleton,1936,343,374,30,87,8,7,0,0.232620321,34,0,8,66,17,N
brubabi01,Bill,Brubaker,1936,479,1564,208,413,85,10,22,0.264066496,225,13,151,239,10,N
deandi01,Dizzy,Dean,1936,325,717,76,161,23,4,8,0.224546722,76,5,9,104,12,Y
dickebi01,Bill,Dickey,1936,1789,6300,930,1969,343,72,202,0.312539683,1209,37,678,289,17,Y
gomezle01,Lefty,Gomez,1936,368,904,59,133,11,0,0,0.147123894,58,1,50,252,14,Y
haleod01,Odell,Hale,1936,1062,3701,551,1071,240,51,73,0.289381248,573,57,353,315,11,N
hemslro01,Rollie,Hemsley,1936,1593,5047,562,1321,257,72,31,0.261739647,555,29,357,395,22,N
kleinch01,Chuck,Klein,1936,1753,6486,1168,2076,398,74,300,0.320074006,1201,79,601,521,19,Y
ottme01,Mel,Ott,1936,2730,9456,1859,2876,488,72,511,0.304145516,1860,89,1708,896,22,Y
pearsmo01,Monte,Pearson,1936,225,513,58,117,24,1,2,0.228070175,62,2,39,59,10,Y
phelpba01,Babe,Phelps,1936,726,2117,239,657,143,19,54,0.310344828,345,9,160,157,11,N
