PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
kellech01,Charlie,Keller,1945,1170,3790,725,1085,166,72,189,0.286279683,760,45,784,499,13,Y
krameja01,Jack,Kramer,1945,322,501,43,72,12,0,5,0.143712575,39,0,76,162,13,N
laniema01,Max,Lanier,1945,328,535,46,99,4,1,0,0.185046729,27,0,23,45,15,N
litwhda01,Danny,Litwhiler,1945,1057,3494,428,982,162,32,107,0.281053234,451,11,299,377,14,N
livinmi01,Mickey,Livingston,1945,561,1490,128,354,56,9,19,0.237583893,153,7,144,141,13,N
masiph01,Phil,Masi,1945,1229,3468,420,917,164,31,47,0.264417532,417,45,410,311,15,N
nichobi01,Bill,Nicholson,1945,1677,5546,837,1484,272,60,235,0.267580238,948,27,800,828,16,Y
rosarbu01,Buddy,Rosar,1945,988,3198,335,836,147,15,18,0.261413383,367,17,315,161,13,N
berarjo01,Johnny,Berardino,1946,912,3028,334,755,167,23,36,0.249339498,387,27,284,268,13,N
borowha01,Hank,Borowy,1946,316,571,43,99,22,6,0,0.173380035,48,0,28,138,13,N
chipmbo01,Bob,Chipman,1946,294,250,18,32,1,0,0,0.128,10,0,15,82,13,N
dobsojo01,Joe,Dobson,1946,414,697,46,106,7,1,2,0.152080344,35,1,54,244,14,N
elliobo01,Bob,Elliott,1946,1978,7141,1064,2061,382,94,170,0.28861504,1195,60,967,604,16,Y
fellebo01,Bob,Feller,1946,570,1282,99,193,28,13,8,0.150546022,99,1,100,505,18,Y
guerrmi01,Mike,Guerra,1946,565,1581,168,382,42,14,9,0.241619228,168,25,131,123,10,N
gumpera01,Randy,Gumpert,1946,267,329,23,60,2,0,0,0.182370821,23,0,9,84,12,N
hoppjo01,Johnny,Hopp,1946,1393,4260,698,1262,216,74,46,0.296244131,458,128,464,378,18,N
hutchfr01,Fred,Hutchinson,1946,354,650,71,171,23,3,4,0.263076923,83,6,66,30,11,Y
joosted01,Eddie,Joost,1946,1574,5606,874,1339,238,35,134,0.238851231,601,61,1043,827,17,N
kluttcl01,Clyde,Kluttz,1946,656,1903,172,510,90,8,19,0.267997898,212,5,132,119,12,N
lakemal01,Al,Lakeman,1946,239,646,40,131,17,5,15,0.202786378,66,0,36,137,10,N
marioma01,Marty,Marion,1946,1572,5506,602,1448,272,37,36,0.262985834,624,35,470,537,13,Y
mccormi02,Mike,McCormick,1946,748,2325,302,640,100,29,14,0.275268817,215,16,188,173,12,N
mccosba01,Barney,McCosky,1946,1170,4172,664,1301,214,71,24,0.311840844,397,58,497,261,14,N
raffeke01,Ken,Raffensberger,1946,397,688,38,97,16,0,4,0.140988372,31,0,20,280,16,N
reisepe01,Pete,Reiser,1946,861,2662,473,786,155,41,58,0.295266717,368,87,343,369,10,Y
russeji01,Jim,Russell,1946,1035,3595,554,959,175,51,67,0.266759388,428,59,503,427,10,N
swiftbo01,Bob,Swift,1946,1001,2750,212,635,86,3,14,0.230909091,238,10,324,233,15,N
troutdi01,Dizzy,Trout,1946,535,961,99,205,28,7,20,0.213319459,110,7,59,226,16,Y
voisebi01,Bill,Voiselle,1946,246,464,21,68,10,0,0,0.146551724,30,0,25,100,10,N
walkeha01,Harry,Walker,1946,807,2651,385,786,126,37,10,0.29649189,214,42,245,175,13,Y
brechha01,Harry,Brecheen,1947,321,673,48,129,13,5,2,0.191679049,44,0,45,121,12,Y
dimagdo01,Dom,DiMaggio,1947,1399,5640,1046,1680,308,57,87,0.29787234,618,100,750,571,11,Y
dusaker01,Erv,Dusak,1947,413,1035,168,251,32,6,24,0.242512077,106,12,142,188,10,N
ferrito01,Tom,Ferrick,1947,324,147,17,27,9,1,0,0.183673469,13,0,8,32,12,N
fowledi01,Dick,Fowler,1947,226,472,22,88,10,1,1,0.186440678,32,0,15,69,10,N
haefnmi01,Mickey,Haefner,1947,262,448,28,84,9,1,0,0.1875,24,0,50,80,10,N
harrimi01,Mickey,Harris,1947,271,288,40,54,3,1,0,0.1875,16,1,60,82,11,N
holmeto01,Tommy,Holmes,1947,1320,4992,698,1507,292,47,88,0.301883013,581,40,480,122,11,Y
kollodo01,Don,Kolloway,1947,1079,3993,466,1081,180,30,29,0.270723767,393,76,189,251,13,N
lindejo01,Johnny,Lindell,1947,854,2795,401,762,124,48,72,0.272629696,404,17,289,366,14,N
mastewa02,Walt,Masterson,1947,402,486,37,68,9,2,0,0.139917695,26,1,34,221,16,N
mullipa01,Pat,Mullin,1947,864,2493,381,676,106,43,87,0.271159246,385,20,330,312,10,N
newhoha01,Hal,Newhouser,1947,492,999,71,201,22,2,2,0.201201201,81,3,89,150,17,Y
overmst01,Stubby,Overmire,1947,266,335,19,54,7,4,0,0.16119403,27,0,41,41,11,N
priddje01,Jerry,Priddy,1947,1296,4720,612,1252,232,46,61,0.265254237,541,44,624,639,11,N
robersh01,Sherry,Robertson,1947,597,1507,200,346,55,18,26,0.229595222,151,32,202,238,11,N
schefbo01,Bob,Scheffing,1947,517,1357,105,357,53,9,20,0.263080324,187,6,103,127,10,N
sistisi01,Sibby,Sisti,1947,1016,2999,401,732,121,19,27,0.24408136,260,30,283,440,13,Y
stanked01,Eddie,Stanky,1947,1259,4301,811,1154,185,35,29,0.268309695,364,48,996,374,12,Y
stirnsn01,Snuffy,Stirnweiss,1947,1028,3695,604,989,157,68,29,0.267658999,281,134,541,447,11,N
verbaem01,Emil,Verban,1947,853,2911,301,793,99,26,1,0.272414978,241,21,108,74,10,N
coopewa01,Walker,Cooper,1948,1473,4702,573,1341,240,40,173,0.285197788,812,18,309,357,21,Y
edwarha01,Hank,Edwards,1948,735,2191,285,613,116,41,51,0.279780922,276,9,208,264,14,Y
hitchbi01,Billy,Hitchcock,1948,703,2249,231,547,67,22,5,0.243219209,257,15,206,230,10,N
hudsosi01,Sid,Hudson,1948,383,746,62,164,17,4,0,0.219839142,75,1,25,58,13,N
lowrepe01,Peanuts,Lowrey,1948,1401,4317,564,1177,186,45,37,0.272643039,479,48,403,226,15,N
majesha01,Hank,Majeski,1948,1069,3421,404,956,181,27,57,0.279450453,501,10,299,260,17,N
mcculcl01,Clyde,McCullough,1948,1098,3121,308,785,121,28,52,0.251521948,339,27,265,398,15,N
metkoca01,Catfish,Metkovich,1948,1055,3585,476,934,167,36,47,0.260529986,373,61,307,359,11,N
mungere01,Red,Munger,1948,273,402,25,70,12,1,1,0.174129353,30,0,20,100,11,N
reynoal01,Allie,Reynolds,1948,475,857,56,140,19,4,1,0.16336056,79,1,61,186,13,Y
