PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
johnsda02,Davey,Johnson,1971,1435,4797,564,1252,242,18,136,0.260996456,609,33,559,675,14,Y
kaatji01,Jim,Kaat,1971,1004,1251,117,232,44,5,16,0.185451639,106,5,63,367,28,Y
kekicmi01,Mike,Kekich,1971,238,209,11,25,1,1,0,0.119617225,12,0,5,51,10,N
kessido01,Don,Kessinger,1971,2078,7651,899,1931,254,80,14,0.252385309,527,100,684,759,17,Y
kubiate01,Ted,Kubiak,1971,977,2447,238,565,61,21,13,0.230894973,202,13,271,272,13,N
lindbpa01,Paul,Lindblad,1971,657,133,6,26,6,0,1,0.195488722,6,0,2,35,16,N
millafe01,Felix,Millan,1971,1480,5791,699,1617,229,38,22,0.279226386,403,67,318,242,12,Y
mittege01,George,Mitterwald,1971,887,2645,251,623,93,7,76,0.235538752,301,14,222,607,11,N
moosebo01,Bob,Moose,1971,295,397,31,56,3,4,1,0.141057935,14,2,31,133,10,N
mosesje01,Jerry,Moses,1971,386,1072,89,269,48,8,25,0.250932836,109,1,63,184,10,N
motama01,Manny,Mota,1971,1536,3779,496,1149,125,52,31,0.30404869,438,50,289,320,21,Y
normafr01,Fred,Norman,1971,409,574,29,72,4,0,0,0.12543554,27,0,37,177,19,N
olivebo01,Bob,Oliver,1971,847,2914,293,745,102,19,94,0.25566232,419,17,156,562,10,N
peterfr01,Fritz,Peterson,1971,355,515,31,82,15,1,2,0.159223301,31,0,24,144,13,N
romovi01,Vicente,Romo,1971,335,121,7,18,1,0,1,0.148760331,4,0,3,24,10,N
sandeke01,Ken,Sanders,1971,409,52,6,6,0,0,0,0.115384615,2,0,5,13,14,N
stanlmi01,Mickey,Stanley,1971,1516,5022,641,1243,201,48,117,0.247510952,500,44,371,564,15,Y
tovarce01,Cesar,Tovar,1971,1488,5569,834,1546,253,55,46,0.277608188,435,226,413,410,14,Y
upshace01,Cecil,Upshaw,1971,348,75,3,12,0,0,1,0.16,3,0,3,23,11,N
alvarlu01,Luis,Alvarado,1972,463,1160,116,248,43,4,5,0.213793103,84,11,49,160,12,N
blairpa01,Paul,Blair,1972,1947,6042,776,1513,282,55,134,0.25041377,620,171,449,877,18,Y
bosweke01,Ken,Boswell,1972,930,2517,266,625,91,19,31,0.248311482,244,27,240,239,11,N
cardejo02,Jose,Cardenal,1972,2017,6964,936,1913,333,46,138,0.274698449,775,329,608,807,21,Y
colbena01,Nate,Colbert,1972,1004,3422,481,833,141,25,173,0.243424898,520,52,383,902,12,N
colemjo05,Joe,Coleman,1972,485,462,18,49,8,0,0,0.106060606,23,0,32,195,18,N
dalcabr01,Bruce,Dal Canton,1972,316,150,11,17,1,1,0,0.113333333,5,0,7,59,12,N
dobsopa01,Pat,Dobson,1972,414,317,13,39,4,0,0,0.123028391,12,0,11,102,12,Y
fossera01,Ray,Fosse,1972,924,2957,299,758,117,13,61,0.256340886,324,15,203,363,13,N
grangwa01,Wayne,Granger,1972,451,68,1,7,1,0,1,0.102941176,1,0,6,32,10,N
groteje01,Jerry,Grote,1972,1421,4339,352,1092,160,22,39,0.251670892,404,15,399,600,18,Y
harmote01,Terry,Harmon,1972,547,1125,164,262,31,12,4,0.232888889,72,17,117,175,10,N
harrebu01,Bud,Harrelson,1972,1533,4744,539,1120,136,45,7,0.23608769,267,127,633,653,16,Y
heisebo01,Bob,Heise,1972,499,1144,104,283,43,3,1,0.247377622,86,3,47,77,13,N
hillejo01,John,Hiller,1972,546,101,2,11,1,0,0,0.108910891,4,0,3,34,15,Y
holtji01,Jim,Holt,1972,707,1616,174,428,64,10,19,0.264851485,177,8,93,166,10,N
holtzke01,Ken,Holtzman,1972,456,607,35,99,19,1,2,0.163097199,34,0,17,170,17,Y
hortowi01,Willie,Horton,1972,2028,7298,873,1993,284,40,325,0.273088517,1163,20,620,1313,21,Y
hunteca01,Catfish,Hunter,1972,515,658,60,149,16,3,6,0.226443769,51,2,8,160,15,Y
johnsje01,Jerry,Johnson,1972,365,122,4,15,4,0,0,0.12295082,4,0,5,42,11,N
knowlda01,Darold,Knowles,1972,766,125,2,15,0,1,0,0.12,11,0,9,43,17,Y
leele02,Leron,Lee,1972,614,1617,173,404,83,13,31,0.249845393,152,19,133,315,10,N
lonboji01,Jim,Lonborg,1972,426,770,41,105,17,2,3,0.136363636,43,1,51,330,15,Y
mayda01,Dave,May,1972,1252,3670,462,920,130,20,96,0.250681199,422,60,344,501,14,N
meltobi01,Bill,Melton,1972,1144,3971,496,1004,162,9,160,0.25283304,591,23,479,669,10,Y
nelsoda01,Dave,Nelson,1972,813,2578,340,630,77,19,20,0.244375485,211,187,220,392,10,N
nolanga01,Gary,Nolan,1972,252,529,36,73,9,4,1,0.137996219,32,0,38,211,11,Y
raderdo02,Doug,Rader,1972,1465,5186,631,1302,245,39,155,0.251060548,722,37,528,1055,12,Y
rossga01,Gary,Ross,1972,283,61,2,7,1,0,0,0.114754098,4,0,1,22,11,N
spraged01,Ed,Sprague,1972,198,22,1,1,1,0,0,0.045454545,0,0,0,13,10,N
stargwi01,Willie,Stargell,1972,2360,7927,1195,2232,423,55,475,0.28156932,1540,17,937,1936,21,Y
suthega01,Gary,Sutherland,1972,1031,3104,308,754,109,10,24,0.242912371,239,11,207,219,14,N
tolanbo01,Bobby,Tolan,1972,1282,4238,572,1121,173,34,86,0.264511562,497,193,258,587,14,Y
whitero01,Roy,White,1972,1881,6650,964,1803,300,51,160,0.27112782,758,233,934,708,15,Y
yastrca01,Carl,Yastrzemski,1972,3308,11988,1816,3419,646,59,452,0.285201869,1844,168,1845,1393,23,Y
bandosa01,Sal,Bando,1973,2019,7060,982,1790,289,38,242,0.253541076,1039,75,1031,923,16,Y
belanma01,Mark,Belanger,1973,2016,5784,676,1316,175,33,20,0.227524205,389,167,576,839,18,Y
campabe01,Bert,Campaneris,1973,2328,8684,1181,2249,313,86,79,0.258982036,646,649,618,1142,20,Y
colboji01,Jim,Colborn,1973,302,55,0,4,0,1,0,0.072727273,1,0,2,30,11,Y
darwibo01,Bobby,Darwin,1973,646,2224,250,559,76,16,83,0.251348921,328,15,160,577,12,N
fitzmal01,Al,Fitzmorris,1973,293,99,12,24,5,0,0,0.242424242,8,0,7,29,11,N
gastoci01,Cito,Gaston,1973,1026,3120,314,799,106,30,91,0.256089744,387,13,185,693,12,N
hallto01,Tom,Hall,1973,368,192,24,31,2,0,0,0.161458333,2,0,7,55,12,N
heideja01,Jack,Heidemann,1973,426,1093,94,231,27,4,9,0.211344922,75,5,78,203,10,N
hendeke01,Ken,Henderson,1973,1444,4553,595,1168,216,26,122,0.256534153,576,86,589,763,18,N
hendrel01,Ellie,Hendricks,1973,711,1888,205,415,66,7,62,0.219809322,230,1,229,319,14,N
hernara01,Ramon,Hernandez,1973,337,40,3,5,2,0,0,0.125,2,0,5,17,11,N
herrmed01,Ed,Herrmann,1973,922,2729,247,654,92,4,80,0.239648223,320,6,260,361,13,N
jenkife01,Fergie,Jenkins,1973,665,896,54,148,27,6,13,0.165178571,85,0,41,326,20,Y
lahoujo01,Joe,Lahoud,1973,791,1925,239,429,68,12,65,0.222857143,218,20,309,339,12,N
lockwsk01,Skip,Lockwood,1973,468,260,15,40,4,0,3,0.153846154,11,0,18,66,13,N
mayca01,Carlos,May,1973,1165,4120,545,1127,172,23,90,0.273543689,536,85,512,565,12,Y
mayle01,Lee,May,1973,2071,7609,959,2031,340,31,354,0.266920752,1244,39,487,1570,18,Y
messean01,Andy,Messersmith,1973,353,729,49,124,30,0,5,0.170096022,54,1,46,212,12,Y
morgajo02,Joe,Morgan,1973,2649,9277,1650,2517,449,96,268,0.271316158,1133,689,1865,1015,22,Y
murphto02,Tom,Murphy,1973,443,289,21,42,7,0,1,0.14532872,18,0,13,96,15,N
perryga01,Gaylord,Perry,1973,787,1076,48,141,17,0,6,0.131040892,47,0,22,369,25,Y
plummbi01,Bill,Plummer,1973,367,892,72,168,37,1,14,0.188340807,82,4,95,191,10,N
roberbo01,Bob,Robertson,1973,829,2385,283,578,93,10,115,0.242348008,368,7,317,546,11,N
rudolke01,Ken,Rudolph,1973,328,743,55,158,23,2,6,0.212651413,64,2,52,121,10,N
sanguma01,Manny,Sanguillen,1973,1448,5062,566,1500,205,57,65,0.296325563,585,35,223,331,13,Y
scottge02,George,Scott,1973,2034,7433,957,1992,306,60,271,0.26799408,1051,69,699,1418,16,Y
tiantlu01,Luis,Tiant,1973,573,513,36,84,14,1,5,0.16374269,44,1,13,146,19,Y
waltoda01,Danny,Walton,1973,297,779,69,174,27,4,28,0.223363286,107,4,88,240,10,N
wiseri01,Rick,Wise,1973,511,668,60,130,21,5,15,0.194610778,66,0,27,240,18,Y
billija01,Jack,Billingham,1974,476,559,21,62,8,0,0,0.110912343,23,0,27,206,14,Y
bondsbo01,Bobby,Bonds,1974,1849,7043,1258,1886,302,66,332,0.267783615,1024,461,914,1757,15,Y
borbope01,Pedro,Borbon,1974,593,156,14,32,2,0,0,0.205128205,7,1,1,44,13,N
brettke01,Ken,Brett,1974,386,347,39,91,18,1,10,0.262247839,44,0,14,67,17,N
cashda01,Dave,Cash,1974,1422,5554,732,1571,243,56,21,0.282859201,426,120,424,309,12,Y
chaneda01,Darrel,Chaney,1974,915,2113,237,458,75,17,14,0.216753431,190,19,238,471,11,N
clinege01,Gene,Clines,1974,870,2328,314,645,85,24,5,0.277061856,187,71,169,291,10,N
duffyfr01,Frank,Duffy,1974,915,2665,248,619,104,14,26,0.232270169,240,49,171,342,11,N
dyerdu01,Duffy,Dyer,1974,722,1993,151,441,74,11,30,0.221274461,173,10,228,415,14,N
ellisdo01,Dock,Ellis,1974,388,489,42,65,4,0,0,0.132924335,23,4,27,201,16,Y
frymawo01,Woodie,Fryman,1974,625,609,22,84,6,0,2,0.137931034,25,1,14,177,20,Y
garmami01,Mike,Garman,1974,303,42,1,5,0,0,0,0.119047619,1,0,0,17,10,N
garrewa01,Wayne,Garrett,1974,1092,3285,438,786,107,22,61,0.239269406,340,38,561,529,12,N
garrra01,Ralph,Garr,1974,1317,5108,717,1562,212,64,75,0.305794832,408,172,246,445,14,N
healyfr02,Fran,Healy,1974,470,1326,144,332,60,6,20,0.250377074,141,30,154,242,10,N
jacksgr01,Grant,Jackson,1974,718,236,20,32,2,1,2,0.13559322,17,0,7,90,21,Y
joshuvo01,Von,Joshua,1974,822,2234,277,610,87,31,30,0.27305282,184,55,108,338,11,N
kellypa01,Pat,Kelly,1974,1385,4338,620,1147,189,35,76,0.264407561,418,250,588,768,15,N
