PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
hernaxa01,Xavier,Hernandez,1993,464,37,2,1,0,0,0,0.027027027,0,0,2,20,11,N
hoilech01,Chris,Hoiles,1993,894,2820,415,739,122,2,151,0.262056738,449,5,435,616,10,N
javiest01,Stan,Javier,1993,1763,5047,781,1358,225,40,57,0.269070735,503,246,578,839,20,N
jeffegr01,Gregg,Jefferies,1993,1465,5520,761,1593,300,27,126,0.288586957,663,196,472,348,15,Y
johnsla03,Lance,Johnson,1993,1447,5379,767,1565,175,117,34,0.290946273,486,327,352,384,15,N
josefe01,Felix,Jose,1993,747,2527,322,708,135,14,54,0.28017412,324,102,203,507,12,N
joynewa01,Wally,Joyner,1993,2033,7127,973,2060,409,26,204,0.289041673,1106,60,833,825,16,Y
kellyro01,Roberto,Kelly,1993,1337,4797,687,1390,241,30,124,0.289764436,585,235,317,862,17,N
lemkema01,Mark,Lemke,1993,1069,3230,349,795,125,15,32,0.246130031,270,11,348,341,11,N
macfami01,Mike,Macfarlane,1993,1164,3602,458,906,221,17,129,0.251526929,514,12,295,700,14,N
maddumi01,Mike,Maddux,1993,473,92,4,6,1,0,0,0.065217391,4,0,6,34,17,N
magadda01,Dave,Magadan,1993,1582,4159,516,1197,218,13,42,0.28780957,495,11,718,546,17,N
manwaki01,Kirt,Manwaring,1993,1008,2982,248,733,111,20,21,0.245808182,278,10,243,505,14,N
mcdowja01,Jack,McDowell,1993,277,0,0,0,0,0,0,0,0,0,0,0,12,Y
mcgwima01,Mark,McGwire,1993,1874,6187,1167,1626,252,6,583,0.262809116,1414,12,1317,1596,17,Y
montgje01,Jeff,Montgomery,1993,700,2,0,0,0,0,0,0,0,0,0,1,13,Y
obriech01,Charlie,O'Brien,1993,800,2232,216,493,119,4,56,0.220878136,261,1,209,354,17,N
oneilpa01,Paul,O'Neill,1993,2053,7318,1041,2105,451,21,281,0.287646898,1269,141,892,1166,17,Y
polonlu01,Luis,Polonia,1993,1379,4840,728,1417,189,70,36,0.292768595,405,321,369,543,17,N
roberbi01,Bip,Roberts,1993,1202,4147,663,1220,203,31,30,0.29418857,352,264,396,548,14,N
sandede02,Deion,Sanders,1993,641,2123,308,558,72,43,39,0.26283561,168,186,159,352,11,N
stanlmi02,Mike,Stanley,1993,1467,4222,625,1138,220,7,187,0.269540502,702,13,652,929,18,N
waltoje01,Jerome,Walton,1993,598,1573,241,423,77,8,25,0.268912905,132,58,138,280,10,N
weisswa01,Walt,Weiss,1993,1495,4686,623,1207,182,31,25,0.257575758,386,96,658,658,14,Y
whitede03,Devon,White,1993,1941,7344,1125,1934,378,71,208,0.263344227,846,346,541,1526,17,Y
wittbo01,Bobby,Witt,1993,438,64,2,9,3,0,1,0.140625,5,0,2,25,19,Y
